"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.025",305
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.05",327
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.1",353
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.15",373
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.2",392
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.25",405
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.3",419
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.35",434
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.4",445
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.45",459
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.5",473
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.55",486
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.6",498
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.65",513
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.7",529
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.75",546
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.8",565
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.85",590
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.9",624
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.95",674
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.975",721
"INFLAenza","2026-06-06",-2,"2026-05-23","Overall","quantile","0.99",780
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.01",152
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.025",169
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.05",185
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.1",203
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.15",217
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.2",229
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.25",240
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.3",250
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.35",258
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.4",267
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.45",276
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.5",287
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.55",297
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.6",307
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.65",319
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.7",331
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.75",344
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.8",359
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.85",379
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.9",404
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.95",444
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.975",482
"INFLAenza","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.99",533
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.01",102
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.025",117
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.05",130
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.1",143
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.15",154
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.2",164
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.25",173
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.3",181
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.35",189
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.4",196
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.45",204
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.5",212
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.55",221
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.6",230
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.65",238
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.7",248
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.75",260
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.8",275
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.85",291
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.9",313
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.95",346
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.975",379
"INFLAenza","2026-06-06",-1,"2026-05-30","Adults","quantile","0.99",430
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.01",316
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.025",346
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.05",373
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.1",406
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.15",430
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.2",451
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.25",472
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.3",490
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.35",507
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.4",523
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.45",540
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.5",559
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.55",578
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.6",594
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.65",615
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.7",635
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.75",660
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.8",686
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.85",721
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.9",763
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.95",838
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.975",913
"INFLAenza","2026-06-06",-1,"2026-05-30","Overall","quantile","0.99",991
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.01",170
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.025",190
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.05",209
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.1",231
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.15",248
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.2",261
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.25",275
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.3",288
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.35",300
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.4",312
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.45",324
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.5",337
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.55",349
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.6",364
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.65",380
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.7",396
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.75",412
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.8",435
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.85",464
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.9",499
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.95",552
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.975",605
"INFLAenza","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.99",670
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.01",115
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.025",131
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.05",145
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.1",163
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.15",177
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.2",190
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.25",200
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.3",211
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.35",221
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.4",231
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.45",241
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.5",252
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.55",261
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.6",272
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.65",285
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.7",299
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.75",313
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.8",331
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.85",354
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.9",381
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.95",429
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.975",476
"INFLAenza","2026-06-06",0,"2026-06-06","Adults","quantile","0.99",540
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.01",343
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.025",380
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.05",419
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.1",462
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.15",493
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.2",521
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.25",546
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.3",565
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.35",589
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.4",610
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.45",633
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.5",654
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.55",677
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.6",702
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.65",730
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.7",757
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.75",791
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.8",828
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.85",869
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.9",929
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.95",1028
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.975",1126
"INFLAenza","2026-06-06",0,"2026-06-06","Overall","quantile","0.99",1223
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.01",180
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.025",204
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.05",228
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.1",258
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.15",280
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.2",298
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.25",316
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.3",329
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.35",345
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.4",360
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.45",377
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.5",392
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.55",410
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.6",428
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.65",447
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.7",470
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.75",493
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.8",522
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.85",555
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.9",600
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.95",681
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.975",751
"INFLAenza","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.99",837
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.01",126
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.025",141
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.05",156
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.1",179
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.15",195
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.2",210
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.25",223
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.3",236
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.35",248
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.4",260
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.45",273
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.5",285
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.55",298
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.6",312
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.65",326
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.7",343
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.75",363
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.8",385
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.85",412
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.9",449
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.95",507
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.975",574
"INFLAenza","2026-06-06",1,"2026-06-13","Adults","quantile","0.99",647
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.01",373
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.025",420
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.05",455
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.1",504
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.15",548
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.2",581
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.25",608
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.3",635
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.35",659
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.4",682
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.45",709
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.5",735
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.55",765
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.6",795
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.65",829
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.7",868
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.75",907
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.8",952
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.85",1004
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.9",1073
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.95",1184
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.975",1308
"INFLAenza","2026-06-06",1,"2026-06-13","Overall","quantile","0.99",1474
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.01",193
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.025",221
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.05",245
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.1",280
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.15",306
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.2",326
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.25",347
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.3",366
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.35",384
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.4",403
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.45",423
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.5",441
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.55",460
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.6",481
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.65",505
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.7",533
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.75",562
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.8",594
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.85",634
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.9",694
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.95",786
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.975",880
"INFLAenza","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.99",995
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.01",119
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.025",138
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.05",154
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.1",176
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.15",194
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.2",209
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.25",222
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.3",236
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.35",249
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.4",262
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.45",275
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.5",289
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.55",303
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.6",320
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.65",335
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.7",353
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.75",373
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.8",396
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.85",427
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.9",466
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.95",533
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.975",607
"INFLAenza","2026-06-06",2,"2026-06-20","Adults","quantile","0.99",702
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.01",352
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.025",404
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.05",442
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.1",496
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.15",538
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.2",574
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.25",606
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.3",639
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.35",664
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.4",688
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.45",715
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.5",744
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.55",775
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.6",806
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.65",841
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.7",879
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.75",922
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.8",965
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.85",1030
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.9",1105
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.95",1238
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.975",1382
"INFLAenza","2026-06-06",2,"2026-06-20","Overall","quantile","0.99",1545
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.01",178
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.025",207
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.05",236
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.1",272
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.15",297
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.2",322
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.25",343
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.3",365
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.35",384
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.4",403
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.45",423
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.5",442
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.55",462
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.6",483
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.65",509
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.7",536
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.75",565
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.8",603
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.85",649
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.9",711
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.95",815
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.975",914
"INFLAenza","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.99",1049
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.01",114
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.025",132
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.05",148
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.1",170
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.15",186
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.2",201
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.25",215
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.3",228
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.35",241
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.4",255
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.45",269
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.5",285
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.55",299
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.6",312
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.65",329
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.7",348
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.75",369
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.8",396
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.85",428
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.9",469
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.95",547
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.975",631
"INFLAenza","2026-06-06",3,"2026-06-27","Adults","quantile","0.99",720
"INFLAenza","2026-06-06",3,"2026-06-27","Overall","quantile","0.01",343
